"炊く","たく","他五","煮饭"
"焚く","たく","他五","烧；薰香"
"抱く","だく","他五","抱；心怀"
"沢山","たくさん","副","众多、很多、许多；足够、够了"
"逞しい","たくましい","形","体格健壮；意志坚定的"
"巧み","たくみ","形動","巧妙、精巧"
"企む","たくらむ","他五","打算、企图；预谋"
"蓄える","たくわえる","他下一","储备、储存；留（胡须、头发）"
"竹","たけ","名","竹；以松竹梅分等级时的第二"
"確か","たしか","副，形動","确实；可靠的；正常的；大概、或许"
"確かめる","たしかめる","他下一","确认、核实"
"出し抜く","だしぬく","他五","趁机、抢先下手"
"助かる","たすかる","自五","被救、脱险；省钱、省事；有帮助"
"助ける","たすける","他下一","救助；帮助；促进"
"尋ねる","たずねる","他下一","寻找、寻求；询问、打听"
"訪ねる","たずねる","他下一","访问、拜访"
"ただ","ただ","名","普通的、一般的；不在乎、不计较；免费"
"ただ","ただ","副，接続","唯、只；仅；但是、然而"
"唯今","ただいま","副，感","现在；刚刚；马上；（外出回来的应酬话）我回来了"
"戦う，闘う","たたかう","自五","打仗、战斗；竞争"
"叩く","たたく","他五","拍、敲、擂；拍松软；非难、攻击；试探、探问；杀价"
"正しい","ただしい","形","正确的、对的；正当、正统；端正；正式的"
"畳","たたみ","名","榻榻米"
"畳む","たたむ","他五","折叠；关闭、收拾；藏在心里；杀、干掉"
"漂う","ただよう","自五","漂流、飘浮；飘香；洋溢、充满"
"立つ","たつ","自五","竖立；站起来；刺、扎；冒起、升起；门关着；决定、定下；开设；成立；保持、保住；被"
"絶つ","たつ","他五","断绝；停止、中断；结束"
"断つ","たつ","他五","剪断、切断；戒、忌；遮断、挡住"
"達する","たっする","サ変","到达、抵达；达到；精通；实现"
"縦","たて","名","竖、纵；上下关系"
"立てる","たてる","他下一","竖立起来；刺、扎；扬起波浪、使冒烟；关闭；设立；决定；让人当；尊敬、给面子；传播"
"例えば","たとえば","副","例如、比方说"
"例える，喩える","たとえる","他下一","比喻；举例"
"辿る","たどる","他五","沿着前进、边走边找；追寻、探索；寻访"
"棚","たな","名","架；大陆架"
"谷","たに","名","山谷"
"種","たね","名","种子；血统、种；原因、材料；做菜的材料；戏法、魔术等的招数"
"楽しい","たのしい","形","快乐、愉快"
"楽しむ","たのしむ","自他五","享受、欣赏；期待、盼望"
"頼む","たのむ","他五","享受、欣赏；期待、盼望"
"旅","たび","名","旅行、观光"
"度","たび","名","时候；每次……；回、次"
"度度","たびたび","副","多次、再三"
"だぶだぶ","だぶだぶ","副，サ変","（衣服等）过于肥大；（人）肥胖；（液体）过多"
"多分","たぶん","副","也许、或许、可能；许多、很多"
"食べる","たべる","他下一","吃；生活、生计"
"玉","たま","名","球、硬币"
"卵","たまご","名","鸡蛋、鸟蛋等；未出师或未毕业的人、初出茅庐者"
"騙す","だます","他五","欺骗；使平静、使平息"
"たまに","たまに","副","偶尔"
"溜まる","たまる","自五","聚集、汇集；积压、停滞"
"貯まる","たまる","自五","积攒、积存"
"黙る","だまる","自五","沉默、不吱声；不打招呼、不征得同意；不反驳"
"為","ため","名","有益；因为、为了"
"駄目","だめ","形動","无用；白费；不可挽救；做不到、不可能；不行"
"試す","ためす","他五","试验、尝试、考验"
"保つ","たもつ","他五","保住；保持"
"便り","たより","名","消息、书信"
"頼る","たよる","他五","投靠；依赖、依靠"
"だらしない","だらしない","形","散漫、马马虎虎；没出息、不争气；不检点、放荡"
"垂らす","たらす","他五","垂下、披下；流、淌"
"足りる","たりる","自上一","足够；可以、将就"
"怠い","だるい","形","倦怠、浑身无力"
"弛む","たるむ","自五","放松、松开；松懈、松弛"
"誰","だれ","代","谁"
"単位","たんい","名","单位；基本构成因素；学分"
"単語","たんご","名","单词、词汇"
"誕生","たんじょう","名，サ変","出生、诞生；创设、创办"
"男性","だんせい","名","男性"
"段段","だんだん","副","逐渐的"
"血","ち","名","血液；血脉"
"小さい","ちいさい","形","（体积、面积、身长等）小；（数量、程度）微少、小、低；（年龄）幼小；琐碎、细小；"
"小さな","ちいさな","連体","小、微小"
"知恵","ちえ","名","智慧"
"地下","ちか","名","地下；死后的世界；非法的、秘密的世界"
"近い","ちかい","形","近、靠近；最近、近日；亲近；亲密；近似于"
"誓う","ちかう","他五","发誓、宣誓"
"違う","ちがう","自五","不同、不符合；错误；不正常"
"近頃","ちかごろ","名","最近"
"力","ちから","名","体力；力、重力、尹力、压力；能力、实力；得力于……；效用、功效；权力、影响力；暴"
"遅刻","ちこく","名，サ変","迟到"
"知識","ちしき","名","知识"
"地図","ちず","名","地图"
"父","ちち","名","父亲；创始者"
"地方","ちほう","名","地方、地区；地方上、外地"
"注意","ちゅうい","名，サ変","留神、注意；小心、谨慎；忠告、警告"
"中央","ちゅうおう","名","正中间；中央"
"中学校","ちゅうがっこう","名","中学"
"抽象","ちゅうしょう","名","抽象"
"中心","ちゅうしん","名","中央、中心；处于最重要的位置的人或物；焦点、要点"
"注目","ちゅうもく","名，サ変","注目、注视"
"注文","ちゅうもん","名，サ変","定做、订货、点菜；要求、条件"
"調査","ちょうさ","名，サ変","调查"
"調子","ちょうし","名","声调；节奏；语调、笔调；做法；情况、样子；气势"
"ちょうど","ちょうど","副","正好、恰好；恰巧、碰巧；简直"
"直接","ちょくせつ","名，副","直接"
"ちょっと","ちょっと","副","一会儿、一下；顺便；相当、颇为；喂；一时（难以）、（不大）容易"
"地理","ちり","名","地势、地形、地理；地理情况、路形"
"散る","ちる","自五","凋谢、落；离散、分散；消散；渗；消肿；涣散、不专心"
"つい","つい","副","一不小心、终于；刚刚"
"追加","ついか","名，サ変","追加、再增加、补上、添补"
"追求","ついきゅう","名，サ変","追求"
"一日","ついたち","名","一号、一日"
"就いて","ついて","接","关于、就"
"序に","ついでに","副","顺便；就便"
"遂に","ついに","副","最后、结局、终于"
"費やす","ついやす","他五","耗费、花费；浪费、白费"
"通学","つうがく","名，サ変","上学、走读"
"通勤","つうきん","名，サ変","上班"
"通じる","つうじる","自他上一","通往、通向；通（电）；领会、理解、沟通；精通、熟悉；行得通；通用；男女私通；包括"
"使う","つかう","他五","使用、利用工具；雇佣；使用语言；使用手段；做某事"
"掴む","つかむ","他五","拽住、揪住；抓住、把握住"
"疲れる","つかれる","自下一","疲劳、劳累；变旧"
"月","つき","名","月球；月"
"次","つぎ","名","下次、下回；隔壁、邻室"
"尽きる","つきる","自上一","用完、用尽；结束；限于、最适合于"
"付く","つく","他五","附上、粘附、沾上；留下痕迹；附属、附带；具备、设有；带有；掌握、学会；扎根；跟随"
"突く，衝く","つく","他五","扎、刺、戳；撞、顶；扶、把；严厉地追究；冒着、顶着；扎心、痛心"
"就く","つく","自五","置身于"
"着く","つく","自五","到达；触及"
"継ぐ","つぐ","自五","继承；缝补、修缮；添加、续上"
"机","つくえ","名","书桌"
"尽くす","つくす","他五","竭尽全力；为……效力、报效、贡献"
"作る","つくる","他五","制作、加工；栽培；耕种；制定；创作；排成、形成；设立；创下纪录等；抽空；交朋友、"
"造る","つくる","他五","建设、建造；造币；设计庭院；酿造；创造"
"繕う","つくろう","他五","缝补、修缮；整理、修饰；敷衍"
"付ける","つける","他下一","靠近、靠紧；贴上、拴上；涂抹；安装；附上、加上；使陪伴、使跟随；留下痕迹；着手、"
"就ける","つける","他下一","使就座；就职、使从事；使从师"
"着ける","つける","他下一","佩带、带伤、系上；抵达、到达；把……靠在、贴在"
"告げる","つげる","他下一","让……听、公布；通知、告知"
"都合","つごう","名，サ変","方便、合适；情况、关系、理由；准备、安排、抽出；合计、总共"
"伝える","つたえる","他下一","通知、传达；传授、继承；从海外引进；传递热、光、声音等"
"伝わる","つたわる","自五","被传递、被传达；传播、传布；沿着；继承；传来"
"土","つち","名","土壤、泥土；地面、土地"
"続く","つづく","自五","继续、持续；连接不断；连接着、挨着；紧接着"
"続ける","つづける","他下一","继续、持续；连接在一起"
"包む","つつむ","他五","包装；覆盖、笼罩、沉浸；包红包奉上；隐瞒、藏在心里"
"勤める","つとめる","他下一","工作、做事、任职"
"努める","つとめる","自下一","努力、尽力"
"繋がる","つながる","他五","连接；相关、牵涉；有血缘关系；接通电话"
"常","つね","名","平时；常青；普通（人）"
"常に","つねに","副","时常、总是"
"募る","つのる","自他五","招募、征集、招聘；增强"
"翼","つばさ","名","翅膀、机翼"
"潰す","つぶす","他五","弄碎、压碎；宰杀；堵死、赌上；丢脸、损害名誉；消磨时间；败家、使破产；毁坏"
"潰れる","つぶれる","自下一","倒塌、挤坏、压坏；丢人、丢脸；倒闭、破产；坏了、泡汤；痛心、悲痛"
"妻","つま","名","妻子"
"躓く","つまずく","自五","绊倒、跌倒、摔跤；失败"
"撮む，抓む，摘まむ","つまむ","他五","摘、掐；下筷子、吃；摘要、摘取"
"つまらない","つまらない","形","无趣、无聊；不足挂齿"
"つまり","つまり","副","总之"
"詰まる","つまる","自五","塞满、挤满；堵塞；困窘、窘迫；收缩"
"罪","つみ","名","罪孽、罪过；犯罪、罪刑；处罚；罪责"
"積む","つむ","他五","堆积；装运、装载；积累；积蓄、积攒"
"摘む","つむ","他五","摘取、掐、采"
"爪","つめ","名","指甲；（琴）拔子"
"冷たい","つめたい","形","寒冷；冷淡、冷漠"
"詰める","つめる","自他下一","装放、塞入；挤紧、紧靠；憋紧；缩短；节约、节俭；值班、上班；不停地、持续"
"積もり","つもり","名","意图、打算；期待、预订；就当作……、就算是……"
"積もる","つもる","自五","积、堆积；累积、积攒"
"強い","つよい","形","强、强大；健康、结实；坚强、刚强；对……有抵抗力；棒、过硬；严格、强硬；牢固、紧"
"辛い","つらい","形","难过、难受、难堪；冷酷、刻薄、残酷"
"吊る","つる","自他五","悬挂、挂；吊起；上吊；向上翘；抽筋"
"釣る","つる","他五","垂钓；引诱、诱骗"
"吊るす","つるす","他五","吊起、挂起"
"連れる","つれる","他下一","带、领"
"手","て","名","手；把手；动物的前脚；人手；手段、计略、策略；象棋等的走法；笔迹；种类；方向；手"
"出会う","であう","自五","遇见、碰上"
"手足","てあし","名","手脚；左右手、俯首帖耳的人"
"抵抗","ていこう","名，サ変","抵抗；抗拒；反抗；阻力、电阻"
"程度","ていど","名","程度、水平；标准；限度、范围；大约、大概"
"丁寧","ていねい","形動","彬彬有礼、恭恭敬敬；详细地、细心地"
"出掛ける","でかける","自下一","外出、出发；访问、串门"
"敵","てき","名","敌人、仇敌；竞争对手"
"適当","てきとう","形動","合适、恰当；适度、适当；马虎、敷衍"
"出来る","できる","自上一","做好、做完；制作、制造；出产；形成、出现；天生的；设立、成立；可能；好、不错；有"
"出口","でぐち","名","出口"
"手頃","てごろ","形動","正合手；合适、符合"
"手数","てすう","名","费事、麻烦、费心"
"手伝う","てつだう","自他五","帮助；加上"
"手続","てつづき","名","手续"
"手間","てま","名","所费的时间和劳力"
"出迎える","でむかえる","他下一","出迎、迎接"
"でも","でも","接続","但是、可是、不过"
"寺","てら","名","寺庙"
"照らす","てらす","他五","照射、照耀；比较、参观"
"照る","てる","自五","照射、照耀"
"出る","でる","自下一","外出；迈出；出发、离去；出现；突出、露出；流出；出席；接电话；到达；超过；出版、"
"店員","てんいん","名","店员"
"天気","てんき","名","天气；晴天；心情"
"伝統","でんとう","名","传统"
"天麩羅","てんぷら","名","油炸食品；镀金"
"電話","でんわ","名，サ変","电话（机）；（打）电话"
"問う","とう","他五","问；追查；（用否定形式表示）不管"
"どう","どう","副","怎么样、怎么、如何"
"答案","とうあん","名","答案、答卷"
"どうか","どうか","副","请；好歹会、总会；是否；不正常、可笑"
"峠","とうげ","名","山顶；极点、顶点"
"どうして","どうして","副，感","怎样；为什么；哪里"
"如何しても","どうしても","副","务必；怎么也"
"どうせ","どうせ","副","反正"
"どうぞ","どうぞ","副","设法；请；请吧"
"動物","どうぶつ","名","动物"
"当分","とうぶん","副","暂时"
"どうも","どうも","副","怎么也；总觉得；实在；（用来打招呼或表示）感谢、歉意"
"遠い","とおい","形","（距离）远；（时间）长；关系疏远；迟钝、不敏锐；相差悬殊"
"通す","とおす","他五","使……通行；领进；使……穿过；使……透过；看完；使……合格；一直；通过；经过；坚"
"通り","とおり","名","街道；通行；水、空气的流通；（声音的）响亮；评价、声誉；理解、领会；同样的状态"
"溶かす，融かす，解かす","とかす","他五","溶解、融化"
"尖る","とがる","自五","尖；（神经）过敏；发怒"
"時","とき","名","时间；时辰；时候；时代；季节；当时的；好时机；场合"
"時時","ときどき","副，名","时时；各个时期"
"解く","とく","他五","解开、解除；解答；消除；废除"
"説く","とく","他五","说明"
"溶く","とく","他五","融化、化开"
"得","とく","名，形動","收益；得好处、方便、合算"
"特に","とくに","副","格外、特别"
"特別","とくべつ","副，形動","特别、特殊"
"時計","とけい","名","钟表"
"解ける","とける","自下一","松了；怒气（消了）；答出、解开；解除（禁令等）"
"溶ける，融ける","とける","自下一","溶解；溶化"
"遂げる","とげる","他下一","达到、完成；最终"
"何処","どこ","代","哪儿"
"所，処","ところ","名","地点；地区；住处；余地；部分；之处；正……的时候；内容、范围"
"ところが","ところが","接続","然而"
"都市","とし","名","都市"
"年","とし","名","年；年龄"
"図書","としょ","名","图书"
"年寄り","としより","名","老年人"
"閉じる","とじる","自他上一","关、闭；关、合上；结束、关闭"
"土地","とち","名","土地；地面、地皮；当地"
"とちら","とちら","代","哪儿；哪里；（敬语）哪位"
"突然","とつぜん","副","忽然"
"とても","とても","副","怎么也；极其"
"届く","とどく","自五","送到、到达；及、够；无遗漏、周到；（心愿）得偿、（希望）达到"
"届ける","とどける","他下一","报告；送到"
"整える","ととのえる","他下一","整理"
"止まる","とどまる","自五","止于、限于"
"留まる","とどまる","自五","停留"
"止める","とどめる","他下一","止住、停止；限于（某种程度）"
"留める","とどめる","他下一","留下"
"唱える","となえる","他下一","念诵；高喊；提倡；倡导"
"どなに","どなに","代","（“だれ”的敬语）哪位"
"隣","となり","名","邻居；邻近"
"怒鳴る","どなる","自五","大声喊、怒喊"
"兎に角","とにかく","副","总之；姑且（不谈）"
"どの","どの","連体","哪个"
"飛ばす","とばす","他五","使……飞、放；溅、喷；飞驰、疾驰；跳过；散布；被降职"
"跳ぶ","とぶ","自五","跳、越"
"飛ぶ","とぶ","自五","飞、飞跑；飞扬、飞溅；断、脱落；烟消云散、无影无踪；（号码等）不连接；散布、流传"
"乏しい","とぼしい","形","不足、缺乏经验；贫困"
"止まる","とまる","自五","原地不动；中止；（鸟、飞虫等）落于某处休息、栖在"
"留まる","とまる","自五","固定住；留（在印象中）"
"泊まる","とまる","自五","停泊；投宿、住宿"
"富む","とむ","自五","富裕；丰富、富于"
"止める","とめる","他下一","使……停下；堵住；制止、禁止"
"留める","とめる","他下一","固定住；系、扣；留住、记住"
"友達","ともだち","名","友人、朋友"
"伴う","ともなう","他五","伴随；带领；相称"
"共に","ともに","副","一起；都、均；同时、相伴着"
"捉える","とらえる","他下一","把握、领会；占据"
"取り上げる","とりあげる","他下一","拿起；采用、受理；没收；接生"
"取り扱う","とりあつかう","他五","使用、处理；办理；对待"
"取り組む","とりくむ","自五","对手；（未处理某事而）埋头苦干"
"取り込む","とりこむ","自他五","拿进来；占领、占为己有；侵吞；忙乱、忙碌"
"採る","とる","他五","采取、采用；选择；雇用"
"執る","とる","他五","处理、实行；拿；执笔"
"取る","とる","他五","拿、握、攥；除掉、去掉；夺取、偷盗；掌权；掌管天下；获得；拿取（食物）、进行（睡"
"捕る","とる","他五","抓住"
"何れ","どれ","代","哪个"
"奴隷","どれい","名","奴隶；耽迷……的人"
"とんでもない","とんでもない","形","意外；哪有的事"
"どんどん","どんどん","副","（鼓等的）咚咚声；接连不断、一个劲儿的"
"名","な","名","名称、名字；名声、声誉；名义、名目"
"無い，亡い","ない","形","无、没有；死去"
"ない","ない","補助動词","不、没有"
"内外","ないがい","名","内外、国内外；左右、前后"
"内向","ないこう","名","内向"
"内緒","ないしょ","名","秘密；生计、生活"
"内容","ないよう","名","内容"
"尚，猶","なお","副","尚、仍然；更"
"治す，直す","なおす","他五","修改、订正；治疗；更改、变更；（在动词的连用形后）重做、改作"
"中","なか","名","内部、里面；（事物）进行中；（顺序）中等、中级"
"長い，永い","ながい","形","距离远的、长的；（时间）长；永别；耐性好"
"流す","ながす","他五","使液体流动；冲；冲洗；播放（声音、音乐等）；传播；流放；（艺人、出租车等）串街揽"
"中中","なかなか","副，形動","非常、相当（下接否定）轻易、容易"
"眺める","ながめる","他下一","眺望、凝视"
"流れる","ながれる","自下一","流、淌；漂流；（如水流般）流动、飘动；（岁月、时光）流逝；漂泊；（典当东西）当死"
"泣く","なく","自五","啼哭、哭泣；感觉为难、吃苦头、懊悔；忍痛降价"
"鳴く","なく","自五","（鸟等）鸣叫、啼叫"
"無くす","なくす","他五","消失；丢失"
"無くなる","なくなる","自五","完、尽、遗失"
"亡くなる","なくなる","自五","死、故去"
"殴る","なぐる","他五","殴打"
"嘆く","なげく","他五","悲伤、忧愁；愤慨"
"投げる","なげる","他下一","投、扔；跳入；投射；放弃"
"為さる","なさる","他五","（する）的尊敬语；接动词连用形做敬语用"
"何故","なぜ","副","为什么、何故"
"夏","なつ","名","夏天"
"懐かしい","なつかしい","形","（令人）怀念、眷恋、依恋"
"何","なに","代，副，感","什么；那、那个任何；（用以否定对方的话）哪里、没什么；表示意想不到、惊愕"
"何より","なにより","連語","比什么都（好）"
"鍋","なべ","名","锅；火锅"
"名前","なまえ","名","姓名、名字；（事物的）名称"
"怠ける","なまける","自下一","懒惰"
"波，浪","なみ","名","波浪；波浪形的声波、地震波、电波等"
"並","なみ","名，接尾","普通、一般、平常排列、并列；每；同样"
"涙","なみだ","名","眼泪；同情"
"滑らか","なめらか","形動","光滑；流利、顺溜"
"悩む","なやむ","自五","（肉体的）痛苦；烦恼；（接动词连用形之后，表示该动作）不能顺利进行"
"習う","ならう","他五","学习、练习"
"倣う","ならう","他五","模仿"
"鳴らす","ならす","他五","鸣响、（使）出声；出名、驰名；数落、一一陈述"
"並ぶ","ならぶ","自五","排成列；匹敌"
"並べる","ならべる","他下一","排列；（整齐地）摆；比较；一一列举"
"成る，生る","なる","自五","结果实；成为、到达；变成……状态；变得……；到（某时刻、某个数量）；起作用；（お"
"鳴る","なる","自五","鸣、响；驰名、闻名"
"なるべく","なるべく","副","尽可能"
"慣れる","なれる","自下一","习惯、习以为常；熟练；惯于……"
"馴れる","なれる","自下一","驯熟"
"何でも","なんでも","連語，副","不管什么；不论有什么；大概；据说是"
"何となく","なんとなく","副","总觉得、不由得"
"似合う","にあう","自五","合适、般配"
"匂い，臭い","におい","名","香气；臭味；气息、情绪"
"匂う，臭う","におう","自五","散发气味；（颜色）显得鲜艳；（做坏事的）样子、迹象"
"苦い","にがい","形","苦；不愉快、痛苦"
"苦手","にがて","名，形動","不好对付的人；不擅长、不善于"
"賑やか","にぎやか","形動","热闹、繁华；闹哄哄"
"握る","にぎる","他五","握、攥；攥饭团；掌握"
"肉","にく","名","（人的）肌肉；肉类；果肉；肉体；（肌肉或者物体的）厚度；印泥"
"憎い，悪い","にくい","形","可憎、讨厌；漂亮、令人佩服"
"難い，悪い","にくい","接尾","（接动词连用形）很难、不好办"
"憎む","にくむ","他五","憎恶、恨"
"逃げる","にげる","自下一","逃跑；逃避（责任等）"
"濁る","にごる","自五","混浊；污浊、混乱；（声音）不清晰；发浊音"
"西","にし","名","西风；（佛）西天、净土；西欧各国"
"偽，贋","にせ","名","假冒、赝品"
"日常","にちじょう","名","日常、平常"
"日記","にっき","名","日记；日记本"
"担う，荷う","になう","他五","担、挑；担负"
"鈍い","にぶい","形","钝的；（光、音）弱；（动作、思想）迟钝、迟缓"
"日本","にほん","名","日本"
"荷物","にもつ","名","货物、行李；负担、累赘"
"入学","にゅうがく","名，サ変","入学"
"入門","にゅうもん","名，サ変","成为弟子；入门手册；初学"
"睨む","にらむ","他五","瞪；估计；监视、盯上"
"似る","にる","自上一","像、似；大同小异"
"煮る","にる","他上一","煮"
"庭","にわ","名","庭院；特定场所"
"人気","にんき","名","人望、人缘；风气"
"人形","にんぎょう","名","偶人；傀儡、没有独立性的人"
"人間","にんげん","名","人类；人品"
"認識","にんしき","名，サ変","认识、理解"
"抜く","ぬく","他五","拔出；选出；除掉；窃取；省掉；超过；胜过；（作补助动词）做到底"
"脱ぐ","ぬぐ","他五","脱掉、摘掉；脱下丢开"
"拭う","ぬぐう","他五","擦掉；消除、洗刷"
"抜ける","ぬける","自下一","脱落、掉下；溜走；漏掉；穿过；消失；迟钝"
"盗む","ぬすむ","他五","偷盗；偷闲；背着、偷偷地；剽窃"
"布","ぬの","名","布；（接在其他名词之前表示）平、水平"
"塗る","ぬる","他五","涂、抹"
"温い","ぬるい","形","半冷不热、不够热；不严厉"
"根","ね","名","根；根底；根源、根据"
"願う","ねがう","他五","期望；请求、要求"
"猫","ねこ","名","猫；艺妓"
"値段","ねだん","名","价格"
"熱","ねつ","名","热；热度；热情"
"熱意","ねつい","名","热忱、热情"
"熱心","ねっしん","名，形動","热心、热情"
"熱中","ねっちゅう","名，サ変","热衷于"
"粘る","ねばる","自五","粘、发粘；坚持不懈"
"寝坊","ねぼう","形動，名，サ変","睡懒觉的（人）"
"眠い","ねむい","形","想睡的"
"眠る","ねむる","自五","睡；长眠、死；埋藏、放置、不被利用"
"狙う","ねらう","他五","瞄准；伺机；以……为目标"
"寝る","ねる","自下一","躺下；睡觉；因病卧床；积压"
"練る，煉る","ねる","自他五","列队游行；揉、和（面粉、馅等）；加工、锤炼；提高、修养"
"年中","ねんじゅう","名，副","一年间；始终"
"農業","のうぎょう","名","农业"
"農民","のうみん","名","农民"
"残す","のこす","他五","剩下；留下"
"残る","のこる","自五","留下；剩余；残留；流传后世"
"載せる","のせる","他下一","放在……上；装载、装运；登载"
"乗せる","のせる","他下一","使……乘坐；传播、传导；和着（节拍、节奏）；骗人、欺骗；吸收参见、让参加"
"除く","のぞく","他五","除去；除外"
"覗く","のぞく","自他五","露处（物体的）一部分；从缝隙中看；窥视；粗略地看一下；向下看"
"喉","のど","名","喉咙、咽喉；歌声"
"伸ばす","のばす","他五","伸展；伸直、使……平坦；稀释；打倒、打趴在地；扩展、发展"
"延ばす","のばす","他五","延长日期、时间"
"伸びる","のびる","自上一","变长、（褶皱等）伸展；失去弹性；增长、发展；筋疲力尽"
"延びる","のびる","自上一","延长、延期；时间变长"
"延べ","のべ","名","总计"
"述べる","のべる","他下一","叙述、阐述"
"上る","のぼる","自五","向上移动；溯流航行；就高位；从地方向首府移动；达到、高达；被提起"
"登る","のぼる","自五","登、爬、攀"
"昇る","のぼる","自五","升腾、升起"
"飲む，呑む","のむ","他五","喝、喝酒；抽、吸；接受；压倒、胜过；隐匿、隐藏"
"乗り換える","のりかえる","自下一","换乘；改变（主张、方针、所属等）"
"乗る","のる","自五","乘、坐、骑；登上；和着、附和；乘势、乘机；上当、受骗；附着、上膘"
"載る","のる","自五","放在上面；刊载、登载"
"呑気","のんき","名，形動","悠闲的"
"のんびり","のんびり","副，サ変","悠然自得、逍遥自在"
"葉","は","名","树叶"
"歯","は","名","牙齿；齿状物、器物的齿"
"場合","ばあい","名","场合、时候；情况、状态"
"配達","はいたつ","名，サ変","投递、投送"
"入る","はいる","自五","进入；移动；缩入、太阳落山等；入学、进公司；装进、容纳；进入（某种状态、时期）；"
"生える","はえる","自下一","生长"
"墓","はか","名","墓"
"馬鹿","ばか","名，形動","愚蠢的人；无益的；过分、极端；不好使、不中用；……呆子"
"葉書","はがき","名","明信片"
"捗る","はかどる","自五","顺利进展、推进"
"秤","はかり","名","秤"
"計る","はかる","他五","计算；评价、预测；欺骗、诈骗"
"図る","はかる","他五","计划；处理、照顾、安排"
"測る","はかる","他五","测量"
"量る","はかる","他五","测量、计算"
"謀る","はかる","他五","图谋、策划"
"穿く，履く","はく","他五","穿（鞋、袜等）"
"掃く","はく","他五","打扫；轻涂"
"吐く","はく","他五","喷出；呕吐、吐出；冒出；说出、吐露；招供"
"莫大","ばくだい","形動","莫大、极大"
"激しい","はげしい","形","猛烈；剧烈"
"励ます","はげます","他五","激励；提高嗓门、厉声"
"励む","はげむ","自五","勤勉、勤奋"
"化ける","ばける","自下一","化身为；乔装、冒充；骤变"
"箱","はこ","名","箱子；（电车、火车）车厢"
"運ぶ","はこぶ","自他五","进展；运送；前往；推进"
"挟む","はさむ","他五","夹进、插进；夹；心生……"
"橋","はし","名","桥"
"箸","はし","名","筷子"
"恥，辱，羞","はじ","名","丢脸；廉耻心"
"弾く","はじく","他五","弹跳、弹力；不沾水；弹；打算盘"
"始まる","はじまる","自五","开始；开始（老一套行为）；（后接否定表示）无用、白费劲"
"始め，初め","はじめ","名","最初；起初；以……为首"
"始める","はじめる","他下一","开始；开始（老一套的行为）；开始做……"
"場所","ばしょ","名","场所、地方；所占的位置；相扑赛季"
"柱","はしら","名","支柱；依靠"
"走る","はしる","自五","跑；行驶、奔驰、运行；逃亡；倾向于（不好的方向）；（文笔）流畅；伸展；突然出现"
"恥じる","はじる","自上一","羞耻、惭愧；（用否定式表示）不愧为"
"筈","はず","名","理所当然；预定"
"恥ずかしい","はずかしい","形","不好意思的；害羞；感到羞愧"
"外す","はずす","他五","取下、解下；离席；避开；错过"
"弾む","はずむ","自他五","弹、反弹；气息变粗；情绪高涨、起劲；（一狠心）拿出很多钱"
"外れる","はずれる","自下一","脱落、掉下；脱离、不合；未中、落空；相悖、不合（道理等）"
"旗","はた","名","旗帜"
"肌，膚","はだ","名","皮肤；物体表面；气质"
"裸","はだか","名","裸体；身无分文；毫不隐瞒、坦诚"
"畑","はたけ","名","田地、旱田；专业领域"
"果たす","はたす","他五","实现；光、尽"
"二十，二十歳","はたち","名","二十岁"
"働く","はたらく","自他五","劳动、工作；作用；干坏事"
"二十日","はつか","名","二十号；二十天"
"はっきり","はっきり","副，サ変","清楚；明确；清晰、明了；干脆、断然"
"発達","はったつ","名，サ変","（身体、精神等）发育、成长；发达；（低气压、台风的规模）扩大"
"発展","はってん","名，サ変","发展、扩展；进步；（在酒色上）放荡"
"発売","はつばい","名，サ変","出售、发售"
"発表","はっぴょう","名，サ変","发表、表明"
"発明","はつめい","名，サ変，形動","发明；聪明、伶俐"
"派手","はで","形動","鲜艳、华美；铺张、显眼"
"花","はな","名","花；樱花；花道；黄金时代；最好的；精华"
"鼻","はな","名","鼻子；鼻涕"
"話","はなし","名","谈话、话题；商量、商谈；故事；传言、谣传；道理；事情"
"話す","はなす","他五","说、讲；商量、商谈；说（外语等）"
"放す","はなす","他五","放开、撒开；放掉、放走"
"離す","はなす","他五","分离、离开；间隔、隔开"
"放つ","はなつ","他五","派遣；射箭；放；防（火）；放开、解放"
"花見","はなみ","名","赏（樱）花"
"華やか","はなやか","形動","引人注目、显赫"
"離れる","はなれる","自下一","有距离、有差距；离开；分离、分开；脱离、背离"
"跳ねる","はねる","自下一","跳；飞溅；散戏、散场；（行情）飞涨"
"母","はは","名","母亲；事物产生的根源、母"
"幅","はば","名","宽度；势力、威力；伸缩余地、灵活性；差价、幅度"
"省く","はぶく","他五","精简；节省"
"嵌める，填める","はめる","他下一","镶、嵌；戴上；欺骗"
"速い","はやい","形","快、迅速"
"早い","はやい","形","早；为时尚早、还不到时候；时间短、快"
"林","はやし","名","树林"
"流行る","はやる","自五","流行、盛行；（疾病等）流行、蔓延；兴旺"
"腹","はら","名","腹、肚子；鼓出的部分；内心、想法；度量"
"払う","はらう","他五","拂、掸；横扫、横砍；支付；倾注、表示"
"ばらばら","ばらばら","副，形動","（雨点等）连续降落声；支离破碎"
"針","はり","名","缝衣针；刺、钩子"
"春","はる","名","春天；明年；最盛期；青春期"
"張る","はる","自他五","拉、张开；（将液体）装满；设置、摆；固执、坚持（己见）；打（头、脸）、殴打；胀、"
"貼る","はる","他五","粘贴"
"晴れ","はれ","名","晴、晴天；隆重、正式、公开；（嫌疑）消除"
